user id: Y25010,start time: 1659719642230,application version: 0.1
timestamp,is eye tracking valid and enabled,eye gaze origin,eye gaze direction,eye gaze hit position,eye gaze target name,left hand index position,left hand palm position,right hand index position,right hand palm position,head gaze origin,head gaze direction,head gaze hit position,head gaze target name,3d model position,button 1 position,button 2 position,button 3 position
"1659719643000","False","(-0.2, 0.0, -0.3)","(0.6, -0.2, 0.8)","(-0.1, 0.0, -0.2)","Quad","null","null","null","null","(-0.2, 0.0, -0.3)","(0.6, -0.2, 0.8)","(-0.1, 0.0, -0.2)","Quad","","","",""
"1659719643030","False","(-0.2, 0.0, -0.3)","(0.6, -0.2, 0.8)","(-0.1, 0.0, -0.2)","Quad","null","null","null","null","(-0.2, 0.0, -0.3)","(0.6, -0.2, 0.8)","(-0.1, 0.0, -0.2)","Quad","","","",""
"1659719643062","False","(-0.2, 0.0, -0.3)","(0.6, -0.2, 0.8)","(-0.1, 0.0, -0.2)","Quad","null","null","null","null","(-0.2, 0.0, -0.3)","(0.6, -0.2, 0.8)","(-0.1, 0.0, -0.2)","Quad","","","",""
"1659719643097","False","(-0.2, 0.0, -0.3)","(0.6, -0.2, 0.8)","(-0.1, 0.0, -0.2)","Quad","null","null","null","null","(-0.2, 0.0, -0.3)","(0.6, -0.2, 0.8)","(-0.1, 0.0, -0.2)","Quad","","","",""
"1659719643133","False","(-0.2, 0.0, -0.3)","(0.6, -0.2, 0.8)","(-0.1, 0.0, -0.2)","Quad","null","null","null","null","(-0.2, 0.0, -0.3)","(0.6, -0.2, 0.8)","(-0.1, 0.0, -0.2)","Quad","","","",""
"1659719643158","False","(-0.2, 0.0, -0.3)","(0.6, -0.2, 0.8)","(-0.1, 0.0, -0.2)","Quad","null","null","null","null","(-0.2, 0.0, -0.3)","(0.6, -0.2, 0.8)","(-0.1, 0.0, -0.2)","Quad","","","",""
"1659719643203","False","(-0.2, 0.0, -0.3)","(0.6, -0.2, 0.8)","(-0.1, 0.0, -0.2)","Quad","null","null","null","null","(-0.2, 0.0, -0.3)","(0.6, -0.2, 0.8)","(-0.1, 0.0, -0.2)","Quad","","","",""
"1659719643232","False","(-0.2, 0.0, -0.3)","(0.6, -0.2, 0.8)","(-0.1, 0.0, -0.2)","Quad","null","null","null","null","(-0.2, 0.0, -0.3)","(0.6, -0.2, 0.8)","(-0.1, 0.0, -0.2)","Quad","","","",""
"1659719643264","False","(-0.2, 0.0, -0.3)","(0.6, -0.2, 0.8)","(-0.1, 0.0, -0.2)","Quad","null","null","null","null","(-0.2, 0.0, -0.3)","(0.6, -0.2, 0.8)","(-0.1, 0.0, -0.2)","Quad","","","",""
"1659719643297","False","(-0.2, 0.0, -0.3)","(0.6, -0.2, 0.8)","(-0.1, 0.0, -0.2)","Quad","null","null","null","null","(-0.2, 0.0, -0.3)","(0.6, -0.2, 0.8)","(-0.1, 0.0, -0.2)","Quad","","","",""
"1659719643333","False","(-0.2, 0.0, -0.3)","(0.6, -0.2, 0.8)","(-0.1, 0.0, -0.2)","Quad","null","null","null","null","(-0.2, 0.0, -0.3)","(0.6, -0.2, 0.8)","(-0.1, 0.0, -0.2)","Quad","","","",""
